gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
MetazoaUrochordataEP00059Cionaintestinalis_5341055__DHSO_CHICK_Sorbitol_dehydrogenase_OS_	OG21	1.0		
FungiRhizopusmicrosporusUP000242254_13431087__DHSO_RAT_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaVertebrateEptatretusburgeri_6408964__DHSO_CHICK_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaPoriferaAmphimedonqueenslandica_4702539__DHSO_CHICK_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaPoriferaAmphimedonqueenslandica_4710345__DHSO_CHICK_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5012974__DHSO_BOVIN_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaArthropodaDrosophilamelanogaster_243055__DHSO_MOUSE_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaBryozoaBugulaneritina_2263947__DHSO_RAT_Sorbitol_dehydrogenase_OS_	OG21	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7464075__DHSO_ARATH_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaCnidariaAcroporadigitifera_2932242__DHSO_MOUSE_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaBryozoaBugulaneritina_2197494__XYL2_ASPFU_Probable_D-xylulose_reductase_A_OS_	OG21	1.0		
MetazoaHemichordataSaccoglossuskowalevskii_4070802__DHSO_MOUSE_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaPoriferaSyconciliatum_5116016__DHSO_CHICK_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5045769__DHSO_RAT_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3836129__DHSO_CHICK_Sorbitol_dehydrogenase_OS_	OG21	1.0		
MetazoaPoriferaEP00118Oscarellapearsei_4834290__DHSO_BOVIN_Sorbitol_dehydrogenase_OS_	OG21	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11195406__XYLD_RHIME_Putative_D-xylulose_reductase_OS_	OG21	1.0		
ChoanoflagellataEP00040Diaphanoecagrandis_10917908__XYLD_RHIME_Putative_D-xylulose_reductase_OS_	OG21	1.0		
ChoanoflagellataEP00039Didymoecacostata_10871337__XYLD_RHIME_Putative_D-xylulose_reductase_OS_	OG21	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11112952__XYLD_RHIME_Putative_D-xylulose_reductase_OS_	OG21	1.0		
ChoanoflagellateaMonosigabrevicollisUP000001357_11431944__XYLD_RHIME_Putative_D-xylulose_reductase_OS_	OG21	1.0		
ChoanoflagellataEP00037Helgoecanana_10815275__XYLD_RHIME_Putative_D-xylulose_reductase_OS_	OG21	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11083133__XYLD_RHIME_Putative_D-xylulose_reductase_OS_	OG21	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21620688__ACAR_SULTO_Acryloyl-coenzyme_A_reductase_OS_	OG22	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23170413__ACAR_SULTO_Acryloyl-coenzyme_A_reductase_OS_	OG22	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11120494__ACAR_SULTO_Acryloyl-coenzyme_A_reductase_OS_	OG22	1.0		
ChoanoflagellataEP00050Salpingoecakvevrii_11208947__ACAR_SULTO_Acryloyl-coenzyme_A_reductase_OS_	OG22	1.0		
FilastreaCapsasporaowczarzakiUP000008743_12977164__ACAR_SULTO_Acryloyl-coenzyme_A_reductase_OS_	OG22	1.0		
MetazoaCnidariaGorgoniaventalina_3236831__PATD_PENEN_Alcohol_dehydrogenase_patD_OS_	OG23	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5281294__PATD_ASPCL_Alcohol_dehydrogenase_patD_OS_	OG23	1.0		
FungiFusariumoxysporumUP000002489_13371048__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
FungiFusariumoxysporumUP000002489_13364591__PATD_PENEN_Alcohol_dehydrogenase_patD_OS_	OG23	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14558267__PATD_PENEN_Alcohol_dehydrogenase_patD_OS_	OG23	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4933569__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
MalawimonadidaeEP00698Gefionellaokellyi_14692566__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4933102__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4936068__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
FungiFusariumoxysporumUP000002489_13361342__PATD_PENEN_Alcohol_dehydrogenase_patD_OS_	OG23	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4933170__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4935324__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21618840__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4935647__NOTN_ASPSM_Alcohol_dehydrogenase_notN_OS_	OG23	1.0		
FungiEP00150Ustilagomaydis_13255676__PATD_PENEN_Alcohol_dehydrogenase_patD_OS_	OG23	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5279286__PATD_PENEN_Alcohol_dehydrogenase_patD_OS_	OG23	1.0		
MetazoaPoriferaStylissacarteri_5087594__ADH3_GEOSE_Alcohol_dehydrogenase_OS_	OG24	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14558268__PATD_PENEN_Alcohol_dehydrogenase_patD_OS_	OG24	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5627011__ADHA_MYCTO_Probable_alcohol_dehydrogenase_AdhA_OS_	OG24	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5619644__ADH_CUPNH_Alcohol_dehydrogenase_OS_	OG25	1.0		
MetazoaCnidariaClytiahemisphaerica_3097280__YBDR_ECOLI_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YbdR_OS_	OG25	1.0		
MetazoaCnidariaGorgoniaventalina_3220931__YBDR_ECOLI_Uncharacterized_zinc-type_alcohol_dehydrogenase-like_protein_YbdR_OS_	OG25	1.0		
FungiFusariumoxysporumUP000002489_13359275__ADH2_PICST_Alcohol_dehydrogenase_2_OS_	OG26	1.0		
FungiFusariumoxysporumUP000002489_13362522__ADH2_EMENI_Alcohol_dehydrogenase_2_OS_	OG26	1.0		
FungiFusariumoxysporumUP000002489_13368899__ADH2_GEOSE_Alcohol_dehydrogenase_OS_	OG26	1.0		
FungiEP00150Ustilagomaydis_13256884__CADH1_EUCGU_Probable_cinnamyl_alcohol_dehydrogenase_1_OS_	OG27	1.0		
FungiFusariumoxysporumUP000002489_13356044__ADH2_GEOSE_Alcohol_dehydrogenase_OS_	OG27	1.0		
FungiFusariumoxysporumUP000002489_13361431__ADHA_BACSU_Probable_formaldehyde_dehydrogenase_AdhA_OS_	OG27	1.0		
FungiFusariumoxysporumUP000002489_13362771__ADH2_GEOSE_Alcohol_dehydrogenase_OS_	OG27	1.0		
AlveolataEP00742ColponemidiaspColp10_4280910__CADH4_ARATH_Cinnamyl_alcohol_dehydrogenase_4_OS_	OG27	1.0		
FungiFusariumoxysporumUP000002489_13358943__XYLB_PSEPU_Aryl-alcohol_dehydrogenase_OS_	OG28	1.0		
JakobidaEP00762Andaluciagodoyi_14659988__XYLB_PSEPU_Aryl-alcohol_dehydrogenase_OS_	OG28	1.0		
AlveolataEP00742ColponemidiaspColp10_4277079__XYLB_PSEPU_Aryl-alcohol_dehydrogenase_OS_	OG28	1.0		
MetazoaCnidariaMyxozoaThelohanelluskitauei_3360597__XYLB_PSEPU_Aryl-alcohol_dehydrogenase_OS_	OG28	1.0		
FungiEP00150Ustilagomaydis_13256248__XYLB_PSEPU_Aryl-alcohol_dehydrogenase_OS_	OG28	1.0		
MetazoaVertebrateDaniorerio_5433797__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG29	1.0		
MetazoaVertebrateDaniorerio_5434694__ADH1_GADMC_Alcohol_dehydrogenase_1_OS_	OG29	1.0		
MetazoaVertebrateDaniorerio_5433863__ADH1_GADMC_Alcohol_dehydrogenase_1_OS_	OG29	1.0		
MetazoaVertebrateDaniorerio_5426690__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG29	1.0		
StramenopilesPhytophthorainfestansUP000006643_26382695__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
FungiSpizellomycespunctatusUP000053201_13457329__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5277790__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5293124__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
FungiFusariumoxysporumUP000002489_13354797__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
MetazoaCnidariaGorgoniaventalina_3237887__FADH_METMR_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG30	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5278467__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
AlveolataEP00742ColponemidiaspColp10_4283595__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6361132__FADH_METMR_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG30	1.0		
JakobidaEP00762Andaluciagodoyi_14655555__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
FungiSpizellomycespunctatusUP000053201_13454470__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7464400__FADH_METMR_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG30	1.0		
JakobidaEP00762Andaluciagodoyi_14655109__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
AmoebozoaEP00029Vermamoebavermiformis_5278730__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
MetazoaCnidariaGorgoniaventalina_3216061__FADH_METMR_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG30	1.0		
FungiRhizopusmicrosporusUP000242254_13434883__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
FungiMortierellaelongataUP000078512_13377622__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
FungiEP00150Ustilagomaydis_13256511__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
FungiRhizopusmicrosporusUP000242254_13430782__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5281141__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5284279__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5292866__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
AlveolataEP00742ColponemidiaspColp10_4289535__YHG1_SCHPO_Zinc-type_alcohol_dehydrogenase-like_protein_C1198.01_OS_	OG30	1.0		
FungiFusariumoxysporumUP000002489_13363633__ADH5_YEAST_Alcohol_dehydrogenase_5_OS_	OG31	1.0		
FungiFusariumoxysporumUP000002489_13370568__ADH2_KLULA_Alcohol_dehydrogenase_2_OS_	OG31	1.0		
ChoanoflagellataEP00037Helgoecanana_10818262__ADH3_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
StramenopilesPhytophthorainfestansUP000006643_26376113__ADH1_KLULA_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
FungiSaccharomycescerevisiaeUP000002311_13447107__ADH5_YEAST_Alcohol_dehydrogenase_5_OS_	OG32	1.0		
FungiFusariumoxysporumUP000002489_13355167__ADH1_NEUCR_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
FungiEP00150Ustilagomaydis_13253729__ADH1_KLULA_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
StramenopilesPhytophthorainfestansUP000006643_26376708__ADH2_CANAL_Alcohol_dehydrogenase_2_OS_	OG32	1.0		
FungiSaccharomycescerevisiaeUP000002311_13445354__ADH3_YEAST_Alcohol_dehydrogenase_3__mitochondrial_OS_	OG32	1.0		
StramenopilesPhytophthorainfestansUP000006643_26376116__ADH3_YEAST_Alcohol_dehydrogenase_3__mitochondrial_OS_	OG32	1.0		
FungiFusariumoxysporumUP000002489_13364900__ADH1_NEUCR_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
FungiEP00150Ustilagomaydis_13252423__ADH1_NEUCR_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
MetazoaNematodaCaenorhabditiselegans_4311287__ADH2_CAEEL_Alcohol_dehydrogenase_2_OS_	OG32	1.0		
FungiFusariumoxysporumUP000002489_13367484__ADH1_NEUCR_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
FungiSpizellomycespunctatusUP000053201_13453132__ADH1_NEUCR_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
StramenopilesPhytophthorainfestansUP000006643_26376709__ADH2_CANAL_Alcohol_dehydrogenase_2_OS_	OG32	1.0		
MetazoaNematodaCaenorhabditiselegans_4314377__ADH1_CAEEL_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
FungiSaccharomycescerevisiaeUP000002311_13445173__ADH2_YEAST_Alcohol_dehydrogenase_2_OS_	OG32	1.0		
FungiSaccharomycescerevisiaeUP000002311_13445172__ADH1_YEAST_Alcohol_dehydrogenase_1_OS_	OG32	1.0		
StramenopilesPhytophthorainfestansUP000006643_26376710__ADH4_KLULA_Alcohol_dehydrogenase_4__mitochondrial_OS_	OG32	1.0		
MetazoaNematodaCaenorhabditiselegans_4323431__ADH2_CAEEL_Alcohol_dehydrogenase_2_OS_	OG32	1.0		
StramenopilesPhytophthorainfestansUP000006643_26376115__ADH3_YEAST_Alcohol_dehydrogenase_3__mitochondrial_OS_	OG32	1.0		
RhodophytaGaldieriasulphurariaUP000030680_23116207__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22119562__ADH1_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23162586__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
MetazoaCnidariaGorgoniaventalina_3221147__ADH2_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
EuglenozoaEP00668Euglenalonga_12434020__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14554615__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5619591__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
RhodophytaGaldieriasulphurariaUP000030680_23115702__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
RhodophytaEP00185Porphyridiumpurpureum_23047315__ADH2_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
RhodophytaEP00185Porphyridiumpurpureum_23048051__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
IchthyosporeaEP00123Amoebidiumparasiticum_14556790__ADH1_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23165875__ADH1_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
MetazoaCnidariaMontastraeacavernosa_3348524__ADH1_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23162445__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
EuglenozoaEP00668Euglenalonga_12395566__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
HeteroloboseaEP00761Pharyngomonaskirbyi_14490330__ADH1_GEOSE_Alcohol_dehydrogenase_OS_	OG32	1.0		
MetazoaCnidariaGorgoniaventalina_3211962__ADHA_RHIME_Alcohol_dehydrogenase_OS_	OG32	1.0		
MetazoaVertebrateHomosapiens_6454765__ADHX_HUMAN_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaBrachiopodaLingulaunguis_1296395__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaAstreoporasp_3036164__ADHX_SCYCA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5042490__ADHX_PEA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5871778__ADH1_ARATH_Alcohol_dehydrogenase_class-P_OS_	OG33	1.0		
MetazoaCnidariaMadracisauretenra_3276041__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11093986__ADHX_PEA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11093985__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5049821__ADHH_GADMO_Alcohol_dehydrogenase_class-3_chain_H_OS_	OG33	1.0		
ChoanoflagellataEP00039Didymoecacostata_10877281__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00039Didymoecacostata_10879524__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
RigifilidaEP00004Rigifilaramosa_23139607__ADHX_RABIT_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3833332__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6357818__ADHX_ORYSI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaClytiahemisphaerica_3074957__ADHX_OCTVU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12084840__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaCnidariaAnthopleuraelegantissima_3019995__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaSyconciliatum_5137976__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00037Helgoecanana_10784061__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
EuglenozoaEP00668Euglenalonga_12419688__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
AmoebozoaDictyosteliumdiscoideumUP000002195_4930546__ADHX_DICDI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCtenophoraMnemiopsisleidyi_3732263__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaPoritesaustraliensis_3534347__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaDrosophilamelanogaster_243664__ADHX_DROME_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_4998186__ADHX_ORYSI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
FungiSpizellomycespunctatusUP000053201_13452592__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5055305__ADHX_DICDI_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
HaptophytaEP00327Prymnesiumparvum_14262824__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CentroplasthelidaEP00300ChoanocystisspHF7_5630702__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
ApusomonadidaThecamonastrahensUP000054408_5478763__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaNematodaCaenorhabditiselegans_4314378__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaTardigradaRamazzotiusvarieornatus_5291288__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12059109__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaPoriferaEphydatiamuelleri_4904760__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
PluriformeaEP00127Corallochytriumlimacisporum_21619021__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaGorgoniaventalina_3213348__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaArthropodaDaphniapulex_197606__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
HaptophytaEP00319Phaeocystisglobosa_14068297__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
JakobidaEP00762Andaluciagodoyi_14654061__FADH1_SCHPO_Probable_S-_hydroxymethyl_glutathione_dehydrogenase_1_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5865638__ADHL3_ARATH_Alcohol_dehydrogenase-like_3_OS_	OG33	1.0		
MetazoaAnnelidaEP00103Capitellateleta_85402__ADHX_OCTVU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5880152__ADHX_ARATH_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5889036__ADHL2_ARATH_Alcohol_dehydrogenase-like_2_OS_	OG33	1.0		
MetazoaAnnelidaHelobdellarobusta_108627__ADHX_SAAHA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaGorgoniaventalina_3216580__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaBryozoaBugulaneritina_2493493__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaRotiferaBrachionusplicatilis_5257771__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaBrachiopodaLingulaunguis_1296368__ADHX_OCTVU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
CryptophyceaeEP00290BaffinellaspCCMP2293_12066318__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaBryozoaBugulaneritina_2498950__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaAnnelidaEP00103Capitellateleta_65706__ADHH_GADMO_Alcohol_dehydrogenase_class-3_chain_H_OS_	OG33	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3827340__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaEP00248Marchantiapolymorpha_7475882__ADHX_ARATH_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
AlveolataEP00742ColponemidiaspColp10_4271199__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaArabidopsisthalianaUP000006548_5873042__ADHL5_ARATH_Alcohol_dehydrogenase-like_5_OS_	OG33	1.0		
MetazoaCnidariaAcroporadigitifera_2938542__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
RotosphaeridaEP00160Parvulariaatlantis_23164995__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
MetazoaEchinodermataEP00057Strongylocentrotuspurpuratus_3803053__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
RhizariaEP00473Plasmodiophorabrassicae_22121922__FRMA_SYNY3_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaVertebrateEptatretusburgeri_6396968__ADHX_MYXGL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaPoriferaStylissacarteri_5086085__ADHL_GADMO_Alcohol_dehydrogenase_class-3_chain_L_OS_	OG33	1.0		
ChoanoflagellataEP00045Choanoecaperplexa_11093987__ADHX_PEA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaNematodaLoaloa_4406544__ADHX_CAEEL_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaEP00738Chloropiconprimus_8599491__ADHX_ARATH_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaHydramagnapapillata_3244869__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaMadracisauretenra_3272825__ADHX_BOVIN_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaArthropodaDaphniapulex_218885__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaMadracisauretenra_3281897__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChoanoflagellataEP00047Mylnosigafluctuans_11116087__ADHX_ARATH_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
MetazoaCnidariaGorgoniaventalina_3233065__FADH_PARDE_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaArthropodaDaphniapulex_217256__ADHX_SPAAU_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
ChloroplastidaChlamydomonasreinhardtiiUP000006906_6357821__ADHX_PEA_Alcohol_dehydrogenase_class-3_OS_	OG33	1.0		
FungiSaccharomycescerevisiaeUP000002311_13446607__FADH_YEAST_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
MetazoaPoriferaLeucosoleniacomplicata_5007497__FRMA_ECO57_S-_hydroxymethyl_glutathione_dehydrogenase_OS_	OG33	1.0		
